provinceofresidence,districtofresidence,epiyear,semaine_epi,case_count,epidemic,Igm+
SUD,MEYOMESSALA,2020,15,1,True,0
SUD,MEYOMESSALA,2020,20,1,True,0
SUD,MEYOMESSALA,2020,34,1,True,0
SUD,MEYOMESSALA,2020,39,1,True,0
SUD,MEYOMESSALA,2020,47,1,True,0
SUD,MEYOMESSALA,2020,49,2,True,0
SUD,MEYOMESSALA,2021,2,1,True,0
SUD,MEYOMESSALA,2021,4,1,True,0
SUD,MEYOMESSALA,2021,9,1,True,0
SUD,MEYOMESSALA,2021,13,1,True,0
SUD,MEYOMESSALA,2021,14,2,True,0
SUD,MEYOMESSALA,2021,15,1,True,0
SUD,MEYOMESSALA,2021,17,1,True,0
SUD,MEYOMESSALA,2021,18,4,True,0
SUD,MEYOMESSALA,2021,24,1,True,0
SUD,MEYOMESSALA,2021,25,1,True,0
SUD,MEYOMESSALA,2021,31,1,True,0
SUD,MEYOMESSALA,2021,32,1,True,0
SUD,MEYOMESSALA,2021,37,1,True,0
SUD,MEYOMESSALA,2021,43,1,True,0
SUD,MEYOMESSALA,2021,46,2,True,0
SUD,MEYOMESSALA,2021,47,1,True,0
SUD,MEYOMESSALA,2021,49,1,True,1
SUD,MEYOMESSALA,2022,3,2,True,0
SUD,MEYOMESSALA,2022,5,1,True,0
SUD,MEYOMESSALA,2022,9,2,True,1
SUD,MEYOMESSALA,2022,18,1,True,0
SUD,MEYOMESSALA,2022,26,1,True,0
SUD,MEYOMESSALA,2022,27,1,True,0
SUD,MEYOMESSALA,2022,35,1,True,0
SUD,MEYOMESSALA,2022,36,1,True,0
SUD,MEYOMESSALA,2023,3,1,True,0
SUD,MEYOMESSALA,2023,5,2,True,0
SUD,MEYOMESSALA,2023,6,1,True,0
SUD,MEYOMESSALA,2023,7,3,True,0
SUD,MEYOMESSALA,2023,8,4,True,0
SUD,MEYOMESSALA,2023,9,1,True,0
SUD,MEYOMESSALA,2023,11,1,True,0
SUD,MEYOMESSALA,2023,12,3,True,0
SUD,MEYOMESSALA,2023,37,1,True,0
SUD,MEYOMESSALA,2023,39,1,True,0
SUD,MEYOMESSALA,2023,41,1,True,0
SUD,MEYOMESSALA,2024,9,1,True,0
SUD,MEYOMESSALA,2024,10,1,True,0
SUD,MEYOMESSALA,2024,11,1,True,0
SUD,MEYOMESSALA,2024,14,1,True,0
SUD,MEYOMESSALA,2024,18,1,True,0
SUD,MEYOMESSALA,2024,20,1,True,0
SUD,MEYOMESSALA,2024,25,1,True,0
SUD,MEYOMESSALA,2024,26,1,True,0
SUD,MEYOMESSALA,2024,28,1,True,0
SUD,MEYOMESSALA,2024,43,1,True,0
SUD,MEYOMESSALA,2025,2,1,True,0
SUD,MEYOMESSALA,2025,6,1,True,0
SUD,MVANGAN,2014,12,1,True,0
SUD,MVANGAN,2014,30,1,True,0
SUD,MVANGAN,2014,45,1,True,0
SUD,MVANGAN,2014,46,1,True,0
SUD,MVANGAN,2014,48,1,True,0
SUD,MVANGAN,2015,1,2,True,0
SUD,MVANGAN,2015,4,1,True,0
SUD,MVANGAN,2015,12,1,True,0
SUD,MVANGAN,2015,17,1,True,0
SUD,MVANGAN,2015,18,1,True,0
SUD,MVANGAN,2015,20,1,True,0
SUD,MVANGAN,2015,22,1,True,0
SUD,MVANGAN,2015,23,1,True,0
SUD,MVANGAN,2015,25,1,True,0
SUD,MVANGAN,2015,26,1,True,0
SUD,MVANGAN,2016,19,2,True,0
SUD,MVANGAN,2016,46,1,True,0
SUD,MVANGAN,2017,2,1,True,0
SUD,MVANGAN,2017,4,1,True,0
SUD,MVANGAN,2017,16,1,True,0
SUD,MVANGAN,2017,23,1,True,0
SUD,MVANGAN,2017,32,3,True,0
SUD,MVANGAN,2017,35,1,True,0
SUD,MVANGAN,2017,37,1,True,0
SUD,MVANGAN,2017,44,1,True,0
SUD,MVANGAN,2017,47,1,True,1
SUD,MVANGAN,2018,5,1,True,1
SUD,MVANGAN,2018,16,1,True,0
SUD,MVANGAN,2019,3,1,True,0
SUD,MVANGAN,2019,23,1,True,0
SUD,MVANGAN,2019,31,1,True,0
SUD,MVANGAN,2020,5,1,True,0
SUD,MVANGAN,2020,8,1,True,0
SUD,MVANGAN,2021,8,1,True,0
SUD,MVANGAN,2021,12,1,True,0
SUD,MVANGAN,2021,18,1,True,0
SUD,MVANGAN,2021,21,2,True,0
SUD,MVANGAN,2022,14,1,True,0
SUD,MVANGAN,2022,15,1,True,0
SUD,MVANGAN,2022,17,1,True,0
SUD,MVANGAN,2022,26,2,True,0
SUD,MVANGAN,2022,27,1,True,0
SUD,MVANGAN,2022,28,1,True,0
SUD,MVANGAN,2022,29,1,True,0
SUD,MVANGAN,2023,15,1,True,0
SUD,MVANGAN,2023,19,1,True,0
SUD,MVANGAN,2023,25,1,True,0
SUD,MVANGAN,2023,32,1,True,0
SUD,MVANGAN,2024,6,2,True,0
SUD,MVANGAN,2025,3,1,True,0
SUD,NIET,2024,40,1,False,0
SUD,NIETE,2024,34,1,False,0
SUD,OLAMZE,2011,11,1,True,0
SUD,OLAMZE,2012,1,1,True,0
SUD,OLAMZE,2012,6,1,True,0
SUD,OLAMZE,2012,11,1,True,0
SUD,OLAMZE,2012,20,1,True,0
SUD,OLAMZE,2012,22,1,True,0
SUD,OLAMZE,2012,32,1,True,0
SUD,OLAMZE,2012,40,1,True,0
SUD,OLAMZE,2012,44,1,True,0
SUD,OLAMZE,2012,47,1,True,0
SUD,OLAMZE,2013,2,2,True,0
SUD,OLAMZE,2013,4,1,True,0
SUD,OLAMZE,2013,5,2,True,0
SUD,OLAMZE,2013,19,1,True,0
SUD,OLAMZE,2013,51,1,True,0
SUD,OLAMZE,2013,52,1,True,0
SUD,OLAMZE,2014,4,1,True,0
SUD,OLAMZE,2014,8,1,True,0
SUD,OLAMZE,2014,46,1,True,0
SUD,OLAMZE,2015,7,2,True,0
SUD,OLAMZE,2015,9,1,True,0
SUD,OLAMZE,2015,11,1,True,0
SUD,OLAMZE,2015,13,1,True,0
SUD,OLAMZE,2015,14,1,True,0
SUD,OLAMZE,2015,52,1,True,0
SUD,OLAMZE,2016,16,1,True,0
SUD,OLAMZE,2016,17,1,True,0
SUD,OLAMZE,2016,22,2,True,0
SUD,OLAMZE,2016,24,1,True,0
SUD,OLAMZE,2017,41,1,True,0
SUD,OLAMZE,2017,42,1,True,0
SUD,OLAMZE,2017,49,1,True,0
SUD,OLAMZE,2018,2,1,True,0
SUD,OLAMZE,2020,3,1,True,0
SUD,OLAMZE,2021,6,2,True,0
SUD,OLAMZE,2021,7,1,True,0
SUD,OLAMZE,2021,8,1,True,0
SUD,OLAMZE,2021,11,1,True,0
SUD,OLAMZE,2021,12,1,True,0
SUD,OLAMZE,2021,13,1,True,0
SUD,OLAMZE,2021,20,1,True,0
SUD,OLAMZE,2021,21,1,True,0
SUD,OLAMZE,2022,3,1,True,0
SUD,OLAMZE,2022,6,2,True,0
SUD,OLAMZE,2022,36,1,True,0
SUD,OLAMZE,2023,37,1,True,0
SUD,OLAMZE,2024,10,1,True,0
SUD,OLAMZE,2024,15,3,True,0
SUD,OLAMZE,2024,17,1,True,0
SUD,OLAMZE,2024,18,1,True,0
SUD,OLAMZE,2024,43,2,True,0
SUD,OLAMZE,2024,46,1,True,0
SUD,OLAMZE,2024,49,2,True,0
SUD,SANGMELIMA,2012,3,2,True,0
SUD,SANGMELIMA,2013,1,1,True,0
SUD,SANGMELIMA,2013,3,1,True,0
SUD,SANGMELIMA,2013,8,1,True,0
SUD,SANGMELIMA,2013,10,1,True,0
SUD,SANGMELIMA,2014,26,1,True,0
SUD,SANGMELIMA,2014,28,1,True,0
SUD,SANGMELIMA,2014,30,1,True,0
SUD,SANGMELIMA,2014,31,1,True,0
SUD,SANGMELIMA,2014,32,1,True,0
SUD,SANGMELIMA,2014,41,1,True,0
SUD,SANGMELIMA,2014,42,1,True,0
SUD,SANGMELIMA,2014,43,1,True,0
SUD,SANGMELIMA,2014,48,1,True,0
SUD,SANGMELIMA,2015,1,1,True,0
SUD,SANGMELIMA,2015,2,1,True,0
SUD,SANGMELIMA,2015,4,1,True,0
SUD,SANGMELIMA,2015,5,2,True,0
SUD,SANGMELIMA,2015,6,2,True,0
SUD,SANGMELIMA,2015,7,1,True,0
SUD,SANGMELIMA,2015,8,3,True,0
SUD,SANGMELIMA,2015,9,2,True,0
SUD,SANGMELIMA,2015,10,6,True,0
SUD,SANGMELIMA,2015,11,4,True,0
SUD,SANGMELIMA,2015,12,7,True,0
SUD,SANGMELIMA,2015,13,3,True,0
SUD,SANGMELIMA,2015,14,2,True,0
SUD,SANGMELIMA,2015,15,5,True,0
SUD,SANGMELIMA,2015,16,4,True,0
SUD,SANGMELIMA,2015,17,4,True,0
SUD,SANGMELIMA,2015,18,1,True,0
SUD,SANGMELIMA,2015,19,1,True,0
SUD,SANGMELIMA,2015,20,2,True,0
SUD,SANGMELIMA,2015,21,3,True,0
SUD,SANGMELIMA,2015,22,1,True,0
SUD,SANGMELIMA,2016,10,1,True,0
SUD,SANGMELIMA,2016,19,1,True,0
SUD,SANGMELIMA,2016,20,1,True,0
SUD,SANGMELIMA,2016,40,1,True,0
SUD,SANGMELIMA,2016,45,1,True,1
SUD,SANGMELIMA,2016,50,1,True,0
SUD,SANGMELIMA,2017,3,1,True,0
SUD,SANGMELIMA,2017,5,1,True,0
SUD,SANGMELIMA,2017,7,1,True,0
SUD,SANGMELIMA,2017,15,1,True,0
SUD,SANGMELIMA,2017,18,2,True,0
SUD,SANGMELIMA,2017,19,2,True,0
SUD,SANGMELIMA,2017,25,1,True,0
SUD,SANGMELIMA,2017,32,1,True,0
SUD,SANGMELIMA,2017,33,1,True,0
SUD,SANGMELIMA,2017,42,1,True,0
SUD,SANGMELIMA,2017,51,1,True,0
SUD,SANGMELIMA,2018,2,1,True,0
SUD,SANGMELIMA,2018,8,1,True,0
SUD,SANGMELIMA,2018,18,1,True,1
SUD,SANGMELIMA,2018,20,2,True,1
SUD,SANGMELIMA,2018,21,1,True,0
SUD,SANGMELIMA,2018,23,1,True,0
SUD,SANGMELIMA,2018,36,1,True,0
SUD,SANGMELIMA,2018,41,1,True,0
SUD,SANGMELIMA,2018,42,1,True,0
SUD,SANGMELIMA,2018,47,1,True,0
SUD,SANGMELIMA,2019,2,1,True,0
SUD,SANGMELIMA,2019,7,1,True,0
SUD,SANGMELIMA,2019,8,1,True,1
SUD,SANGMELIMA,2019,24,1,True,0
SUD,SANGMELIMA,2019,39,2,True,0
SUD,SANGMELIMA,2019,48,2,True,0
SUD,SANGMELIMA,2019,49,2,True,0
SUD,SANGMELIMA,2019,50,1,True,0
SUD,SANGMELIMA,2020,2,1,True,0
SUD,SANGMELIMA,2020,7,1,True,0
SUD,SANGMELIMA,2020,8,1,True,0
SUD,SANGMELIMA,2020,12,1,True,0
SUD,SANGMELIMA,2020,44,1,True,0
SUD,SANGMELIMA,2020,45,1,True,0
SUD,SANGMELIMA,2020,53,1,True,0
SUD,SANGMELIMA,2021,6,1,True,0
SUD,SANGMELIMA,2021,8,1,True,0
SUD,SANGMELIMA,2021,13,2,True,0
SUD,SANGMELIMA,2021,20,1,True,0
SUD,SANGMELIMA,2021,24,1,True,0
SUD,SANGMELIMA,2021,34,1,True,0
SUD,SANGMELIMA,2021,44,1,True,0
SUD,SANGMELIMA,2021,45,2,True,1
SUD,SANGMELIMA,2021,48,1,True,1
SUD,SANGMELIMA,2022,3,1,True,1
SUD,SANGMELIMA,2022,4,3,True,0
SUD,SANGMELIMA,2022,5,1,True,0
SUD,SANGMELIMA,2022,6,3,True,0
SUD,SANGMELIMA,2022,7,2,True,0
SUD,SANGMELIMA,2022,8,1,True,0
SUD,SANGMELIMA,2022,9,4,True,0
SUD,SANGMELIMA,2022,10,1,True,0
SUD,SANGMELIMA,2022,11,1,True,0
SUD,SANGMELIMA,2022,12,1,True,0
SUD,SANGMELIMA,2022,13,2,True,0
SUD,SANGMELIMA,2022,14,1,True,0
SUD,SANGMELIMA,2022,15,1,True,0
SUD,SANGMELIMA,2022,16,1,True,0
SUD,SANGMELIMA,2022,17,1,True,0
SUD,SANGMELIMA,2022,18,1,True,0
SUD,SANGMELIMA,2022,20,1,True,0
SUD,SANGMELIMA,2022,23,1,True,0
SUD,SANGMELIMA,2022,25,2,True,0
SUD,SANGMELIMA,2022,26,1,True,0
SUD,SANGMELIMA,2022,31,1,True,0
SUD,SANGMELIMA,2022,32,1,True,0
SUD,SANGMELIMA,2022,33,1,True,0
SUD,SANGMELIMA,2022,39,1,True,0
SUD,SANGMELIMA,2022,42,2,True,0
SUD,SANGMELIMA,2023,43,1,True,0
SUD,SANGMELIMA,2024,4,1,True,0
SUD,SANGMELIMA,2024,6,1,True,0
SUD,SANGMELIMA,2024,8,1,True,0
SUD,SANGMELIMA,2024,18,1,True,0
SUD,SANGMELIMA,2024,23,1,True,0
SUD,SANGMELIMA,2024,41,1,True,0
SUD,SANGMELIMA,2024,42,1,True,0
SUD,SANGMELIMA,2024,47,1,True,0
SUD,ZOETELE,2011,24,1,True,0
SUD,ZOETELE,2011,27,1,True,0
SUD,ZOETELE,2011,41,1,True,0
SUD,ZOETELE,2012,1,1,True,0
SUD,ZOETELE,2012,4,1,True,0
SUD,ZOETELE,2012,9,1,True,0
SUD,ZOETELE,2012,14,1,True,0
SUD,ZOETELE,2013,1,1,True,0
SUD,ZOETELE,2013,13,1,True,0
SUD,ZOETELE,2013,29,1,True,0
SUD,ZOETELE,2013,38,1,True,0
SUD,ZOETELE,2013,45,1,True,0
SUD,ZOETELE,2014,1,2,True,0
SUD,ZOETELE,2014,8,1,True,0
SUD,ZOETELE,2014,10,1,True,0
SUD,ZOETELE,2014,26,1,True,0
SUD,ZOETELE,2014,30,1,True,0
SUD,ZOETELE,2014,33,1,True,0
SUD,ZOETELE,2014,34,1,True,0
SUD,ZOETELE,2014,37,1,True,0
SUD,ZOETELE,2014,38,1,True,0
SUD,ZOETELE,2014,40,1,True,0
SUD,ZOETELE,2014,42,2,True,0
SUD,ZOETELE,2014,44,1,True,0
SUD,ZOETELE,2014,45,3,True,0
SUD,ZOETELE,2014,46,1,True,0
SUD,ZOETELE,2014,49,1,True,0
SUD,ZOETELE,2015,1,3,True,0
SUD,ZOETELE,2015,2,3,True,0
SUD,ZOETELE,2015,3,5,True,0
SUD,ZOETELE,2015,4,5,True,0
SUD,ZOETELE,2015,5,6,True,0
SUD,ZOETELE,2015,6,4,True,0
SUD,ZOETELE,2015,7,7,True,0
SUD,ZOETELE,2015,8,3,True,0
SUD,ZOETELE,2015,9,2,True,0
SUD,ZOETELE,2015,11,1,True,0
SUD,ZOETELE,2015,12,2,True,0
SUD,ZOETELE,2015,13,1,True,0
SUD,ZOETELE,2016,12,1,True,0
SUD,ZOETELE,2016,22,1,True,0
SUD,ZOETELE,2016,23,1,True,0
SUD,ZOETELE,2016,38,2,True,0
SUD,ZOETELE,2016,40,1,True,0
SUD,ZOETELE,2016,41,1,True,0
SUD,ZOETELE,2016,44,1,True,0
SUD,ZOETELE,2017,20,1,True,0
SUD,ZOETELE,2017,42,1,True,0
SUD,ZOETELE,2018,5,1,True,0
SUD,ZOETELE,2018,8,1,True,0
SUD,ZOETELE,2018,9,1,True,0
SUD,ZOETELE,2018,11,1,True,0
SUD,ZOETELE,2018,17,1,True,0
SUD,ZOETELE,2018,24,3,True,0
SUD,ZOETELE,2018,25,1,True,1
SUD,ZOETELE,2018,26,2,True,1
SUD,ZOETELE,2018,46,1,True,0
SUD,ZOETELE,2019,24,1,True,0
SUD,ZOETELE,2020,2,1,True,0
SUD,ZOETELE,2020,4,1,True,0
SUD,ZOETELE,2020,7,1,True,0
SUD,ZOETELE,2021,2,1,True,0
SUD,ZOETELE,2021,13,1,True,0
SUD,ZOETELE,2021,17,1,True,0
SUD,ZOETELE,2021,25,1,True,0
SUD,ZOETELE,2022,9,2,True,0
SUD,ZOETELE,2022,10,1,True,0
SUD,ZOETELE,2022,11,1,True,0
SUD,ZOETELE,2022,13,1,True,0
SUD,ZOETELE,2022,17,3,True,1
SUD,ZOETELE,2022,24,1,True,0
SUD,ZOETELE,2022,25,1,True,0
SUD,ZOETELE,2022,33,2,True,0
SUD,ZOETELE,2022,35,1,True,0
SUD,ZOETELE,2022,39,2,True,0
SUD,ZOETELE,2022,40,5,True,0
SUD,ZOETELE,2022,41,1,True,0
SUD,ZOETELE,2022,42,3,True,0
SUD,ZOETELE,2022,43,4,True,0
SUD,ZOETELE,2022,44,3,True,0
SUD,ZOETELE,2023,44,1,True,0
SUD,ZOETELE,2024,9,1,True,0
SUD,ZOETELE,2024,22,1,True,0
SUD,ZOETELE,2025,4,1,True,0
SUD OUEST,AKWAYA,2012,44,1,True,0
SUD OUEST,AKWAYA,2015,29,1,True,0
SUD OUEST,AKWAYA,2015,44,1,True,0
SUD OUEST,AKWAYA,2015,49,1,True,0
SUD OUEST,AKWAYA,2015,51,1,True,0
SUD OUEST,AKWAYA,2016,1,1,True,0
SUD OUEST,AKWAYA,2016,12,1,True,0
SUD OUEST,AKWAYA,2016,14,1,True,0
SUD OUEST,AKWAYA,2016,16,1,True,0
SUD OUEST,AKWAYA,2016,20,2,True,0
SUD OUEST,AKWAYA,2016,36,1,True,0
SUD OUEST,AKWAYA,2018,50,1,True,0
SUD OUEST,AKWAYA,2019,48,1,True,0
SUD OUEST,AKWAYA,2022,15,5,True,0
SUD OUEST,AKWAYA,2022,21,1,True,0
SUD OUEST,AKWAYA,2022,22,3,True,0
SUD OUEST,AKWAYA,2022,23,3,True,0
SUD OUEST,AKWAYA,2022,24,1,True,0
SUD OUEST,AKWAYA,2022,25,1,True,1
SUD OUEST,AKWAYA,2022,27,7,True,0
SUD OUEST,AKWAYA,2022,28,3,True,0
SUD OUEST,AKWAYA,2023,14,1,True,0
SUD OUEST,AKWAYA,2023,15,1,True,0
SUD OUEST,AKWAYA,2024,7,1,True,0
SUD OUEST,AKWAYA,2024,12,1,True,0
SUD OUEST,AKWAYA,2024,41,1,True,0
SUD OUEST,BAKASSI,2013,16,1,True,0
SUD OUEST,BAKASSI,2013,17,1,True,0
SUD OUEST,BAKASSI,2013,24,1,True,0
SUD OUEST,BAKASSI,2013,25,2,True,0
SUD OUEST,BAKASSI,2013,26,3,True,0
SUD OUEST,BAKASSI,2016,23,1,True,0
SUD OUEST,BAKASSI,2018,20,1,True,0
SUD OUEST,BAKASSI,2019,10,3,True,0
SUD OUEST,BAKASSI,2019,47,1,True,0
SUD OUEST,BAKASSI,2020,8,1,True,0
SUD OUEST,BAKASSI,2020,9,1,True,0
SUD OUEST,BAKASSI,2022,35,2,True,1
SUD OUEST,BAKASSI,2022,41,1,True,0
SUD OUEST,BAKASSI,2022,43,1,True,0
SUD OUEST,BAKASSI,2023,3,2,True,0
SUD OUEST,BAKASSI,2023,20,1,True,0
SUD OUEST,BANGEM,2012,5,1,True,0
SUD OUEST,BANGEM,2013,9,1,True,0
SUD OUEST,BANGEM,2017,6,1,True,0
SUD OUEST,BANGEM,2017,20,1,True,0
SUD OUEST,BANGEM,2017,50,1,True,0
SUD OUEST,BANGEM,2022,37,1,True,0
SUD OUEST,BANGEM,2022,39,1,True,0
SUD OUEST,BANGEM,2022,45,1,True,0
SUD OUEST,BANGEM,2022,51,1,True,1
SUD OUEST,BANGEM,2023,22,2,True,0
SUD OUEST,BANGEM,2023,23,1,True,0
SUD OUEST,BANGEM,2024,19,1,True,0
SUD OUEST,BIYEM ASSI,2020,32,1,False,0
SUD OUEST,BIYEM ASSI,2020,33,1,False,0
SUD OUEST,BUEA,2011,46,1,True,0
SUD OUEST,BUEA,2012,1,1,True,0
SUD OUEST,BUEA,2012,3,1,True,0
SUD OUEST,BUEA,2012,5,1,True,0
SUD OUEST,BUEA,2012,6,3,True,0
SUD OUEST,BUEA,2012,7,2,True,0
SUD OUEST,BUEA,2012,26,1,True,0
SUD OUEST,BUEA,2012,47,1,True,0
SUD OUEST,BUEA,2012,50,1,True,0
SUD OUEST,BUEA,2012,52,1,True,0
SUD OUEST,BUEA,2013,3,1,True,0
SUD OUEST,BUEA,2013,9,2,True,0
SUD OUEST,BUEA,2013,10,2,True,0
SUD OUEST,BUEA,2013,13,2,True,0
SUD OUEST,BUEA,2013,15,1,True,0
SUD OUEST,BUEA,2013,17,2,True,0
SUD OUEST,BUEA,2013,19,1,True,0
SUD OUEST,BUEA,2013,20,2,True,0
SUD OUEST,BUEA,2013,22,2,True,0
SUD OUEST,BUEA,2013,23,1,True,0
SUD OUEST,BUEA,2013,24,1,True,0
SUD OUEST,BUEA,2013,26,1,True,0
SUD OUEST,BUEA,2013,28,1,True,0
SUD OUEST,BUEA,2013,42,2,True,0
SUD OUEST,BUEA,2013,49,1,True,0
SUD OUEST,BUEA,2013,52,1,True,0
SUD OUEST,BUEA,2014,1,1,True,0
SUD OUEST,BUEA,2014,2,1,True,0
SUD OUEST,BUEA,2014,5,1,True,0
SUD OUEST,BUEA,2014,11,1,True,1
SUD OUEST,BUEA,2014,13,1,True,1
SUD OUEST,BUEA,2014,15,3,True,0
SUD OUEST,BUEA,2014,19,3,True,0
SUD OUEST,BUEA,2014,25,1,True,0
SUD OUEST,BUEA,2014,26,1,True,0
SUD OUEST,BUEA,2014,27,1,True,0
SUD OUEST,BUEA,2014,28,1,True,0
SUD OUEST,BUEA,2014,37,1,True,0
SUD OUEST,BUEA,2014,39,1,True,0
SUD OUEST,BUEA,2014,41,2,True,0
SUD OUEST,BUEA,2014,42,2,True,0
SUD OUEST,BUEA,2014,48,1,True,0
SUD OUEST,BUEA,2014,50,1,True,0
SUD OUEST,BUEA,2015,5,2,True,0
SUD OUEST,BUEA,2015,7,1,True,0
SUD OUEST,BUEA,2015,8,1,True,0
SUD OUEST,BUEA,2015,9,2,True,0
SUD OUEST,BUEA,2015,10,1,True,0
SUD OUEST,BUEA,2015,11,3,True,0
SUD OUEST,BUEA,2015,13,4,True,0
SUD OUEST,BUEA,2016,8,1,True,0
SUD OUEST,BUEA,2016,11,1,True,0
SUD OUEST,BUEA,2016,12,1,True,0
SUD OUEST,BUEA,2016,18,1,True,0
SUD OUEST,BUEA,2016,20,1,True,0
SUD OUEST,BUEA,2016,36,2,True,0
SUD OUEST,BUEA,2016,39,1,True,0
SUD OUEST,BUEA,2016,40,1,True,0
SUD OUEST,BUEA,2017,6,1,True,0
SUD OUEST,BUEA,2017,15,1,True,0
SUD OUEST,BUEA,2017,16,1,True,0
SUD OUEST,BUEA,2017,17,1,True,0
SUD OUEST,BUEA,2017,18,2,True,0
SUD OUEST,BUEA,2017,19,1,True,0
SUD OUEST,BUEA,2017,20,2,True,0
SUD OUEST,BUEA,2017,22,3,True,0
SUD OUEST,BUEA,2017,23,1,True,0
SUD OUEST,BUEA,2017,24,1,True,0
SUD OUEST,BUEA,2017,27,2,True,0
SUD OUEST,BUEA,2017,28,2,True,0
SUD OUEST,BUEA,2017,29,2,True,0
SUD OUEST,BUEA,2017,32,2,True,0
SUD OUEST,BUEA,2017,33,4,True,0
SUD OUEST,BUEA,2017,36,2,True,0
SUD OUEST,BUEA,2017,37,1,True,0
SUD OUEST,BUEA,2017,38,1,True,0
SUD OUEST,BUEA,2017,39,1,True,0
SUD OUEST,BUEA,2017,42,3,True,0
SUD OUEST,BUEA,2017,43,1,True,0
SUD OUEST,BUEA,2017,44,1,True,0
SUD OUEST,BUEA,2017,46,1,True,0
SUD OUEST,BUEA,2017,47,2,True,0
SUD OUEST,BUEA,2017,48,1,True,0
SUD OUEST,BUEA,2017,49,2,True,0
SUD OUEST,BUEA,2017,50,1,True,0
SUD OUEST,BUEA,2017,52,2,True,0
SUD OUEST,BUEA,2018,3,2,True,0
SUD OUEST,BUEA,2018,4,1,True,0
SUD OUEST,BUEA,2018,5,2,True,0
SUD OUEST,BUEA,2018,7,1,True,0
SUD OUEST,BUEA,2018,9,2,True,0
SUD OUEST,BUEA,2018,10,1,True,0
SUD OUEST,BUEA,2018,12,2,True,1
SUD OUEST,BUEA,2018,13,1,True,1
SUD OUEST,BUEA,2018,14,1,True,1
SUD OUEST,BUEA,2018,15,2,True,1
SUD OUEST,BUEA,2018,16,2,True,1
SUD OUEST,BUEA,2018,18,2,True,0
SUD OUEST,BUEA,2018,20,2,True,0
SUD OUEST,BUEA,2018,23,1,True,0
SUD OUEST,BUEA,2018,24,1,True,0
SUD OUEST,BUEA,2018,25,1,True,0
SUD OUEST,BUEA,2018,27,1,True,0
SUD OUEST,BUEA,2018,29,1,True,0
SUD OUEST,BUEA,2018,34,1,True,0
SUD OUEST,BUEA,2019,8,1,True,0
SUD OUEST,BUEA,2019,11,1,True,0
SUD OUEST,BUEA,2019,13,2,True,0
SUD OUEST,BUEA,2019,20,2,True,0
SUD OUEST,BUEA,2019,25,1,True,0
SUD OUEST,BUEA,2019,27,1,True,0
SUD OUEST,BUEA,2019,29,2,True,0
SUD OUEST,BUEA,2019,43,1,True,0
SUD OUEST,BUEA,2019,49,1,True,0
SUD OUEST,BUEA,2019,50,2,True,0
SUD OUEST,BUEA,2020,2,2,True,0
SUD OUEST,BUEA,2020,9,1,True,0
SUD OUEST,BUEA,2020,10,1,True,0
SUD OUEST,BUEA,2020,14,1,True,0
SUD OUEST,BUEA,2020,16,1,True,0
SUD OUEST,BUEA,2020,17,2,True,0
SUD OUEST,BUEA,2020,18,1,True,0
SUD OUEST,BUEA,2020,21,1,True,0
SUD OUEST,BUEA,2020,23,1,True,0
SUD OUEST,BUEA,2020,35,1,True,0
SUD OUEST,BUEA,2020,46,2,True,0
SUD OUEST,BUEA,2020,47,1,True,0
SUD OUEST,BUEA,2020,50,1,True,0
SUD OUEST,BUEA,2021,8,1,True,0
SUD OUEST,BUEA,2021,10,1,True,0
SUD OUEST,BUEA,2021,12,1,True,0
SUD OUEST,BUEA,2021,14,2,True,0
SUD OUEST,BUEA,2021,22,3,True,0
SUD OUEST,BUEA,2021,23,1,True,0
SUD OUEST,BUEA,2021,27,1,True,0
SUD OUEST,BUEA,2021,30,1,True,1
SUD OUEST,BUEA,2021,35,1,True,0
SUD OUEST,BUEA,2021,43,3,True,1
SUD OUEST,BUEA,2021,46,1,True,0
SUD OUEST,BUEA,2022,5,2,True,0
SUD OUEST,BUEA,2022,6,1,True,0
SUD OUEST,BUEA,2022,7,1,True,0
SUD OUEST,BUEA,2022,8,1,True,0
SUD OUEST,BUEA,2022,9,1,True,0
SUD OUEST,BUEA,2022,10,1,True,0
SUD OUEST,BUEA,2022,13,2,True,0
SUD OUEST,BUEA,2022,14,1,True,0
SUD OUEST,BUEA,2022,15,1,True,0
SUD OUEST,BUEA,2022,22,1,True,0
SUD OUEST,BUEA,2022,26,2,True,0
SUD OUEST,BUEA,2022,29,1,True,0
SUD OUEST,BUEA,2022,30,1,True,0
SUD OUEST,BUEA,2022,31,1,True,0
SUD OUEST,BUEA,2022,38,1,True,0
SUD OUEST,BUEA,2022,40,2,True,0
SUD OUEST,BUEA,2022,41,1,True,0
SUD OUEST,BUEA,2022,48,2,True,0
SUD OUEST,BUEA,2022,49,1,True,0
SUD OUEST,BUEA,2023,9,1,True,0
SUD OUEST,BUEA,2023,11,1,True,0
SUD OUEST,BUEA,2023,12,1,True,0
SUD OUEST,BUEA,2023,13,1,True,0
SUD OUEST,BUEA,2023,19,1,True,0
SUD OUEST,BUEA,2023,20,1,True,0
SUD OUEST,BUEA,2023,41,1,True,0
SUD OUEST,BUEA,2023,42,1,True,0
SUD OUEST,BUEA,2023,47,1,True,0
SUD OUEST,BUEA,2023,50,1,True,0
SUD OUEST,BUEA,2023,52,1,True,0
SUD OUEST,BUEA,2024,2,2,True,0
SUD OUEST,BUEA,2024,3,1,True,0
